------------------------------------------------------------------
          COSMO v0.8.5 - A Quadratic Objective Conic Solver
                         Michael Garstka
                University of Oxford, 2017 - 2022
------------------------------------------------------------------

Problem:  x ∈ R^{2868},
          constraints: A ∈ R^{5531x2868} (14910 nnz),
          matrix size to factor: 8399x8399,
          Floating-point precision: Float64
Sets:     ZeroSet of dim: 2903
          DensePsdConeTriangle of dim: 2628 (72x72)
Settings: ϵ_abs = 1.0e-05, ϵ_rel = 1.0e-05,
          ϵ_prim_inf = 1.0e-04, ϵ_dual_inf = 1.0e-04,
          ρ = 0.1, σ = 1e-06, α = 1.6,
          max_iter = 1000000,
          scaling iter = 10 (on),
          check termination every 25 iter,
          check infeasibility every 40 iter,
          KKT system solver: QDLDL
Acc:      Anderson Type2{QRDecomp},
          Memory size = 15, RestartedMemory,	
          Safeguarded: true, tol: 2.0
Setup Time: 858.53ms

Iter:	Objective:	Primal Res:	Dual Res:	Rho:
523675	 4.5536e+01	3.5194e+01	2.3302e-03	2.2861e-06
523700	 4.5534e+01	3.1268e+01	2.7017e-03	2.2861e-06
523725	 4.5532e+01	2.8071e+01	2.9490e-03	2.2861e-06
523750	 4.5531e+01	2.2349e+01	3.2982e-03	2.2861e-06
523775	 4.5530e+01	2.1195e+01	3.3307e-03	2.2861e-06
523800	 4.5526e+01	2.2015e+01	3.3150e-03	2.2861e-06
523825	 4.5526e+01	2.1191e+01	3.5534e-03	2.2861e-06
523850	 4.5523e+01	2.1188e+01	3.6192e-03	2.2861e-06
523875	 4.5521e+01	2.1185e+01	3.5987e-03	2.2861e-06
523900	 4.5521e+01	2.1185e+01	3.6332e-03	2.2861e-06
523925	 4.5521e+01	2.1185e+01	3.6256e-03	2.2861e-06
523950	 4.5521e+01	2.1185e+01	3.5042e-03	2.2861e-06
523975	 4.5520e+01	2.1185e+01	3.3761e-03	2.2861e-06
524000	 4.5519e+01	2.1185e+01	3.2980e-03	2.2861e-06
524025	 4.5520e+01	2.1183e+01	3.3136e-03	2.2861e-06
524050	 4.5520e+01	2.1183e+01	3.2439e-03	2.2861e-06
524075	 4.5520e+01	2.3240e+01	2.9652e-03	2.2861e-06
524100	 4.5520e+01	2.6890e+01	2.7099e-03	2.2861e-06
524125	 4.5517e+01	2.8786e+01	2.5718e-03	2.2861e-06
524150	 4.5515e+01	3.0941e+01	2.3162e-03	2.2861e-06
524175	 4.5514e+01	3.3158e+01	2.1295e-03	2.2861e-06
524200	 4.5515e+01	3.5528e+01	1.8094e-03	2.2861e-06
524225	 4.5515e+01	3.5604e+01	1.8228e-03	2.2861e-06
524250	 4.5514e+01	3.6055e+01	1.4268e-03	2.2861e-06
524275	 4.5509e+01	3.6922e+01	1.9943e-03	2.2861e-06
524300	 4.5509e+01	3.8347e+01	1.4131e-03	2.2861e-06
524325	 4.5509e+01	3.8175e+01	1.1417e-03	2.2861e-06
524350	 4.5509e+01	3.3339e+01	1.3848e-03	2.2861e-06
524375	 4.5509e+01	2.8770e+01	2.0154e-03	2.2861e-06
524400	 4.5506e+01	2.6075e+01	2.3110e-03	2.2861e-06
524425	 4.5502e+01	2.3483e+01	2.5962e-03	2.2861e-06
524450	 4.5501e+01	2.1169e+01	2.8121e-03	2.2861e-06
524475	 4.5501e+01	2.1168e+01	2.9624e-03	2.2861e-06
524500	 4.5501e+01	2.1168e+01	2.9596e-03	2.2861e-06
524525	 4.5497e+01	2.1165e+01	3.0538e-03	2.2861e-06
524550	 4.5495e+01	2.1163e+01	3.1071e-03	2.2861e-06
524575	 4.5495e+01	2.1165e+01	3.2332e-03	2.2861e-06
524600	 4.5494e+01	2.1164e+01	3.2751e-03	2.2861e-06
524625	 4.5494e+01	2.1163e+01	3.3295e-03	2.2861e-06
524650	 4.5491e+01	2.1161e+01	3.3333e-03	2.2861e-06
524675	 4.5489e+01	2.1159e+01	3.2979e-03	2.2861e-06
524700	 4.5483e+01	2.1154e+01	3.2241e-03	2.2861e-06
524725	 4.5481e+01	2.1153e+01	3.1114e-03	2.2861e-06
524750	 4.5478e+01	2.1152e+01	3.0608e-03	2.2861e-06
524775	 4.5475e+01	2.1150e+01	2.9331e-03	2.2861e-06
524800	 4.5475e+01	2.1150e+01	2.9042e-03	2.2861e-06
524825	 4.5474e+01	2.2987e+01	2.7904e-03	2.2861e-06
524850	 4.5472e+01	2.3217e+01	2.8169e-03	2.2861e-06
524875	 4.5470e+01	2.8308e+01	2.3095e-03	2.2861e-06
524900	 4.5466e+01	2.8517e+01	2.3773e-03	2.2861e-06
524925	 4.5461e+01	3.1988e+01	2.2151e-03	2.2861e-06
524950	 4.5461e+01	3.3416e+01	2.2507e-03	2.2861e-06
524975	 4.5460e+01	3.4508e+01	2.2613e-03	2.2861e-06
525000	 4.5456e+01	3.4323e+01	2.2405e-03	2.2861e-06
525025	 4.5452e+01	3.5065e+01	2.2163e-03	2.2861e-06
525050	 4.5453e+01	3.7510e+01	2.3848e-03	2.2861e-06
525075	 4.5452e+01	3.7456e+01	2.3569e-03	2.2861e-06
525100	 4.5452e+01	4.1201e+01	2.4859e-03	2.2861e-06
525125	 4.5452e+01	4.2025e+01	2.4911e-03	2.2861e-06
525150	 4.5452e+01	4.0876e+01	2.3981e-03	2.2861e-06
525175	 4.5452e+01	4.1021e+01	2.3843e-03	2.2861e-06
525200	 4.5452e+01	3.5166e+01	2.1383e-03	2.2861e-06
525225	 4.5449e+01	2.1126e+01	1.5841e-03	2.2861e-06
525250	 4.5446e+01	3.8614e+01	2.2396e-03	2.2861e-06
525275	 4.5445e+01	5.0512e+01	2.7761e-03	2.2861e-06
525300	 4.5444e+01	5.0523e+01	2.7855e-03	2.2861e-06
525325	 4.5444e+01	4.9514e+01	2.7690e-03	2.2861e-06
525350	 4.5443e+01	4.8439e+01	2.7319e-03	2.2861e-06
525375	 4.5441e+01	4.7183e+01	2.6747e-03	2.2861e-06
525400	 4.5436e+01	4.5735e+01	2.6743e-03	2.2861e-06
525425	 4.5436e+01	4.1684e+01	2.5733e-03	2.2861e-06
525450	 4.5436e+01	3.9008e+01	2.4950e-03	2.2861e-06
525475	 4.5436e+01	3.3120e+01	2.9476e-03	2.2861e-06
525500	 4.5436e+01	2.5993e+01	3.3977e-03	2.2861e-06
525525	 4.5437e+01	2.1122e+01	3.9413e-03	2.2861e-06
525550	 4.5437e+01	2.1121e+01	4.1562e-03	2.2861e-06
525575	 4.5438e+01	2.1121e+01	4.1764e-03	2.2861e-06
525600	 4.5438e+01	2.1812e+01	4.1809e-03	2.2861e-06
525625	 4.5438e+01	2.4135e+01	4.2384e-03	2.2861e-06
525650	 4.5439e+01	2.7459e+01	4.1817e-03	2.2861e-06
525675	 4.5439e+01	3.1511e+01	3.9557e-03	2.2861e-06
525700	 4.5434e+01	3.2501e+01	3.8971e-03	2.2861e-06
525725	 4.5435e+01	3.4714e+01	3.6896e-03	2.2861e-06
525750	 4.5435e+01	3.4870e+01	3.5785e-03	2.2861e-06
525775	 4.5435e+01	3.5772e+01	3.4670e-03	2.2861e-06
525800	 4.5435e+01	3.6791e+01	2.9962e-03	2.2861e-06
525825	 4.5435e+01	3.8605e+01	2.8543e-03	2.2861e-06
525850	 4.5434e+01	3.8869e+01	2.8453e-03	2.2861e-06
525875	 4.5434e+01	3.8724e+01	2.7821e-03	2.2861e-06
525900	 4.5433e+01	3.9230e+01	2.7142e-03	2.2861e-06
525925	 4.5433e+01	4.0546e+01	2.7005e-03	2.2861e-06
525950	 4.5432e+01	4.1572e+01	2.6083e-03	2.2861e-06
525975	 4.5430e+01	4.1794e+01	2.4321e-03	2.2861e-06
526000	 4.5428e+01	4.2426e+01	2.4338e-03	2.2861e-06
526025	 4.5428e+01	4.2488e+01	2.2832e-03	2.2861e-06
526050	 4.5427e+01	4.2151e+01	2.2211e-03	2.2861e-06
526075	 4.5427e+01	4.1927e+01	2.1806e-03	2.2861e-06
526100	 4.5423e+01	4.1110e+01	1.9801e-03	2.2861e-06
526125	 4.5419e+01	3.9324e+01	1.8531e-03	2.2861e-06
526150	 4.5417e+01	4.1238e+01	1.9571e-03	2.2861e-06
526175	 4.5416e+01	4.1368e+01	1.9656e-03	2.2861e-06
526200	 4.5413e+01	3.9075e+01	2.0583e-03	2.2861e-06
526225	 4.5412e+01	3.6922e+01	2.1696e-03	2.2861e-06
526250	 4.5412e+01	3.5081e+01	2.2259e-03	2.2861e-06
526275	 4.5412e+01	2.9747e+01	2.3980e-03	2.2861e-06
526300	 4.5411e+01	2.4843e+01	2.5250e-03	2.2861e-06
526325	 4.5410e+01	2.1098e+01	2.6180e-03	2.2861e-06
526350	 4.5409e+01	2.1098e+01	2.6428e-03	2.2861e-06
526375	 4.5408e+01	2.1098e+01	2.6814e-03	2.2861e-06
526400	 4.5401e+01	2.1093e+01	2.8491e-03	2.2861e-06
526425	 4.5399e+01	2.1093e+01	3.0586e-03	2.2861e-06
526450	 4.5399e+01	2.1093e+01	3.1010e-03	2.2861e-06
526475	 4.5399e+01	2.1093e+01	3.0719e-03	2.2861e-06
526500	 4.5398e+01	2.1093e+01	2.9091e-03	2.2861e-06
526525	 4.5397e+01	2.3664e+01	2.8203e-03	2.2861e-06
526550	 4.5396e+01	3.0765e+01	2.9132e-03	2.2861e-06
526575	 4.5393e+01	2.6048e+01	2.7550e-03	2.2861e-06
526600	 4.5391e+01	2.9912e+01	2.9120e-03	2.2861e-06
526625	 4.5386e+01	2.9828e+01	2.9048e-03	2.2861e-06
526650	 4.5378e+01	2.9772e+01	2.8280e-03	2.2861e-06
526675	 4.5373e+01	3.3132e+01	2.8741e-03	2.2861e-06
526700	 4.5373e+01	3.2647e+01	2.9676e-03	2.2861e-06
526725	 4.5371e+01	3.3406e+01	2.9908e-03	2.2861e-06
526750	 4.5370e+01	3.5391e+01	3.1265e-03	2.2861e-06
526775	 4.5368e+01	3.8783e+01	3.2375e-03	2.2861e-06
526800	 4.5366e+01	3.9707e+01	3.2367e-03	2.2861e-06
526825	 4.5365e+01	4.0169e+01	3.2516e-03	2.2861e-06
526850	 4.5365e+01	4.0056e+01	3.1995e-03	2.2861e-06
526875	 4.5363e+01	4.0560e+01	3.1703e-03	2.2861e-06
526900	 4.5360e+01	4.1869e+01	3.1811e-03	2.2861e-06
526925	 4.5359e+01	4.1545e+01	3.1222e-03	2.2861e-06
526950	 4.5356e+01	4.0353e+01	2.9961e-03	2.2861e-06
526975	 4.5356e+01	4.0695e+01	3.0246e-03	2.2861e-06
527000	 4.5354e+01	4.1453e+01	2.9776e-03	2.2861e-06
527025	 4.5353e+01	4.1026e+01	2.8839e-03	2.2861e-06
527050	 4.5350e+01	4.1408e+01	2.9060e-03	2.2861e-06
527075	 4.5348e+01	4.0833e+01	2.8654e-03	2.2861e-06
527100	 4.5347e+01	3.7066e+01	2.6187e-03	2.2861e-06
527125	 4.5347e+01	3.3098e+01	2.3439e-03	2.2861e-06
527150	 4.5346e+01	3.3490e+01	2.3708e-03	2.2861e-06
527175	 4.5345e+01	3.1474e+01	2.2257e-03	2.2861e-06
527200	 4.5343e+01	3.0753e+01	2.1749e-03	2.2861e-06
527225	 4.5342e+01	2.6556e+01	1.8601e-03	2.2861e-06
527250	 4.5340e+01	2.5808e+01	1.7875e-03	2.2861e-06
527275	 4.5338e+01	2.5031e+01	1.7921e-03	2.2861e-06
527300	 4.5337e+01	2.2622e+01	1.8703e-03	2.2861e-06
527325	 4.5335e+01	2.1046e+01	1.9458e-03	2.2861e-06
527350	 4.5334e+01	2.1045e+01	2.1199e-03	2.2861e-06
527375	 4.5331e+01	2.1043e+01	2.1876e-03	2.2861e-06
527400	 4.5329e+01	2.1041e+01	2.2463e-03	2.2861e-06
527425	 4.5328e+01	2.1040e+01	2.2668e-03	2.2861e-06
527450	 4.5326e+01	2.1038e+01	2.2701e-03	2.2861e-06
527475	 4.5326e+01	2.1038e+01	2.2623e-03	2.2861e-06
527500	 4.5325e+01	2.1037e+01	2.2735e-03	2.2861e-06
527525	 4.5325e+01	2.1037e+01	2.2475e-03	2.2861e-06
527550	 4.5325e+01	2.1036e+01	2.1445e-03	2.2861e-06
527575	 4.5324e+01	2.1035e+01	2.0732e-03	2.2861e-06
527600	 4.5323e+01	2.1034e+01	2.0774e-03	2.2861e-06
527625	 4.5317e+01	2.1029e+01	2.0360e-03	2.2861e-06
527650	 4.5310e+01	2.1018e+01	2.0514e-03	2.2861e-06
527675	 4.5308e+01	2.1021e+01	2.1291e-03	2.2861e-06
527700	 4.5308e+01	2.1023e+01	2.2802e-03	2.2861e-06
527725	 4.5307e+01	2.1022e+01	2.2584e-03	2.2861e-06
527750	 4.5306e+01	2.1021e+01	2.2428e-03	2.2861e-06
527775	 4.5303e+01	2.1019e+01	2.2225e-03	2.2861e-06
527800	 4.5302e+01	2.1018e+01	2.2262e-03	2.2861e-06
527825	 4.5302e+01	2.1018e+01	2.1986e-03	2.2861e-06
527850	 4.5298e+01	2.1015e+01	2.4101e-03	2.2861e-06
527875	 4.5297e+01	2.5245e+01	2.6895e-03	2.2861e-06
527900	 4.5296e+01	2.6546e+01	2.7635e-03	2.2861e-06
527925	 4.5295e+01	2.7801e+01	2.8149e-03	2.2861e-06
527950	 4.5294e+01	2.8406e+01	2.8371e-03	2.2861e-06
527975	 4.5294e+01	2.8545e+01	2.8889e-03	2.2861e-06
528000	 4.5293e+01	2.9056e+01	2.9024e-03	2.2861e-06
528025	 4.5291e+01	2.9422e+01	2.8816e-03	2.2861e-06
528050	 4.5289e+01	2.9414e+01	2.8632e-03	2.2861e-06
528075	 4.5279e+01	3.0040e+01	2.8519e-03	2.2861e-06
528100	 4.5280e+01	3.1319e+01	2.9617e-03	2.2861e-06
528125	 4.5278e+01	3.0467e+01	2.8961e-03	2.2861e-06
528150	 4.5277e+01	3.1368e+01	3.0064e-03	2.2861e-06
528175	 4.5277e+01	3.0918e+01	2.9702e-03	2.2861e-06
528200	 4.5274e+01	3.0865e+01	2.9762e-03	2.2861e-06
528225	 4.5268e+01	3.0421e+01	2.9101e-03	2.2861e-06
528250	 4.5264e+01	3.0238e+01	2.8969e-03	2.2861e-06
528275	 4.5258e+01	2.9359e+01	2.8254e-03	2.2861e-06
528300	 4.5252e+01	2.8795e+01	2.7394e-03	2.2861e-06
528325	 4.5229e+01	2.9332e+01	2.8411e-03	2.2861e-06
528350	 4.5216e+01	2.3826e+01	2.2889e-03	2.2861e-06
528375	 4.5221e+01	2.0944e+01	1.9230e-03	2.2861e-06
528400	 4.5219e+01	2.0944e+01	1.9448e-03	2.2861e-06
528425	 4.5217e+01	2.0944e+01	1.6980e-03	2.2861e-06
528450	 4.5215e+01	2.0939e+01	1.7710e-03	2.2861e-06
528475	 4.5214e+01	2.0938e+01	1.7784e-03	2.2861e-06
528500	 4.5213e+01	2.0938e+01	1.6811e-03	2.2861e-06
528525	 4.5211e+01	2.0937e+01	1.6001e-03	2.2861e-06
528550	 4.5210e+01	2.0937e+01	1.5467e-03	2.2861e-06
528575	 4.5209e+01	2.0937e+01	1.3512e-03	2.2861e-06
528600	 4.5208e+01	2.0937e+01	1.1638e-03	2.2861e-06
528625	 4.5207e+01	2.0935e+01	1.2612e-03	2.2861e-06
528650	 4.5205e+01	2.0931e+01	1.2996e-03	2.2861e-06
528675	 4.5205e+01	2.0930e+01	1.2584e-03	2.2861e-06
528700	 4.5199e+01	2.0926e+01	1.2432e-03	2.2861e-06
528725	 4.5198e+01	2.0926e+01	1.1511e-03	2.2861e-06
528750	 4.5197e+01	2.0926e+01	1.2079e-03	2.2861e-06
528775	 4.5197e+01	2.0925e+01	1.2324e-03	2.2861e-06
528800	 4.5195e+01	2.0924e+01	1.2454e-03	2.2861e-06
528825	 4.5194e+01	2.0924e+01	1.2576e-03	2.2861e-06
528850	 4.5192e+01	2.0923e+01	1.3103e-03	2.2861e-06
528875	 4.5188e+01	2.0919e+01	1.3680e-03	2.2861e-06
528900	 4.5188e+01	2.0917e+01	1.4085e-03	2.2861e-06
528925	 4.5186e+01	2.0916e+01	1.4355e-03	2.2861e-06
528950	 4.5185e+01	2.0915e+01	1.4355e-03	2.2861e-06
528975	 4.5183e+01	2.0915e+01	1.4287e-03	2.2861e-06
529000	 4.5182e+01	2.0915e+01	1.4228e-03	2.2861e-06
529025	 4.5181e+01	2.0914e+01	1.4035e-03	2.2861e-06
529050	 4.5178e+01	2.0913e+01	1.3690e-03	2.2861e-06
529075	 4.5177e+01	2.0911e+01	1.3839e-03	2.2861e-06
529100	 4.5175e+01	2.0910e+01	1.3668e-03	2.2861e-06
529125	 4.5175e+01	2.0908e+01	1.3429e-03	2.2861e-06
529150	 4.5174e+01	2.0906e+01	1.4574e-03	2.2861e-06
529175	 4.5171e+01	2.0904e+01	1.5187e-03	2.2861e-06
529200	 4.5170e+01	2.0903e+01	1.5468e-03	2.2861e-06
529225	 4.5169e+01	2.0901e+01	1.5630e-03	2.2861e-06
529250	 4.5168e+01	2.0901e+01	1.5858e-03	2.2861e-06
529275	 4.5160e+01	2.0893e+01	1.5394e-03	2.2861e-06
529300	 4.5140e+01	2.0883e+01	1.5736e-03	2.2861e-06
529325	 4.5143e+01	2.0885e+01	1.7691e-03	2.2861e-06
529350	 4.5141e+01	2.0884e+01	1.8443e-03	2.2861e-06
529375	 4.5141e+01	2.0884e+01	1.8602e-03	2.2861e-06
529400	 4.5140e+01	2.0883e+01	1.8777e-03	2.2861e-06
529425	 4.5139e+01	2.0881e+01	1.9097e-03	2.2861e-06
529450	 4.5138e+01	2.0881e+01	1.8816e-03	2.2861e-06
529475	 4.5137e+01	2.0880e+01	1.8690e-03	2.2861e-06
529500	 4.5136e+01	2.0879e+01	1.8641e-03	2.2861e-06
529525	 4.5136e+01	2.0878e+01	1.8211e-03	2.2861e-06
529550	 4.5133e+01	2.0876e+01	1.7921e-03	2.2861e-06
529575	 4.5129e+01	2.0871e+01	1.7693e-03	2.2861e-06
529600	 4.5127e+01	2.0870e+01	1.6563e-03	2.2861e-06
529625	 4.5127e+01	2.0870e+01	1.7279e-03	2.2861e-06
529650	 4.5127e+01	2.0871e+01	1.6654e-03	2.2861e-06
529675	 4.5128e+01	2.0871e+01	1.6369e-03	2.2861e-06
529700	 4.5128e+01	2.0871e+01	1.4031e-03	2.2861e-06
529725	 4.5128e+01	2.0871e+01	1.3139e-03	2.2861e-06
529750	 4.5129e+01	2.0871e+01	1.2812e-03	2.2861e-06
529775	 4.5129e+01	2.0871e+01	1.2814e-03	2.2861e-06
529800	 4.5129e+01	2.0870e+01	1.3350e-03	2.2861e-06
529825	 4.5129e+01	2.0870e+01	1.3598e-03	2.2861e-06
529850	 4.5128e+01	2.0870e+01	1.3532e-03	2.2861e-06
529875	 4.5125e+01	2.0867e+01	1.3310e-03	2.2861e-06
529900	 4.5124e+01	2.0866e+01	1.3326e-03	2.2861e-06
529925	 4.5123e+01	2.0865e+01	1.4127e-03	2.2861e-06
529950	 4.5122e+01	2.0865e+01	1.4526e-03	2.2861e-06
529975	 4.5120e+01	2.0864e+01	1.4878e-03	2.2861e-06
530000	 4.5116e+01	2.0861e+01	1.4747e-03	2.2861e-06
530025	 4.5113e+01	2.0859e+01	1.4126e-03	2.2861e-06
530050	 4.5112e+01	2.2034e+01	1.3730e-03	2.2861e-06
530075	 4.5111e+01	2.2441e+01	1.3424e-03	2.2861e-06
530100	 4.5108e+01	2.2424e+01	1.3320e-03	2.2861e-06
530125	 4.5108e+01	2.2363e+01	1.3216e-03	2.2861e-06
530150	 4.5106e+01	2.3036e+01	1.3646e-03	2.2861e-06
530175	 4.5104e+01	2.4730e+01	1.4762e-03	2.2861e-06
530200	 4.5103e+01	2.5042e+01	1.5023e-03	2.2861e-06
530225	 4.5102e+01	2.5080e+01	1.5187e-03	2.2861e-06
530250	 4.5100e+01	2.5401e+01	1.5282e-03	2.2861e-06
530275	 4.5095e+01	2.7205e+01	1.6075e-03	2.2861e-06
530300	 4.5094e+01	2.7096e+01	1.6107e-03	2.2861e-06
530325	 4.5092e+01	2.7648e+01	1.6636e-03	2.2861e-06
530350	 4.5091e+01	2.7248e+01	1.6809e-03	2.2861e-06
530375	 4.5090e+01	2.6375e+01	1.6489e-03	2.2861e-06
530400	 4.5089e+01	2.7525e+01	1.6939e-03	2.2861e-06
530425	 4.5087e+01	2.7761e+01	1.6997e-03	2.2861e-06
530450	 4.5085e+01	2.4060e+01	1.6862e-03	2.2861e-06
530475	 4.5082e+01	2.0883e+01	1.8410e-03	2.2861e-06
530500	 4.5081e+01	2.0841e+01	1.8547e-03	2.2861e-06
530525	 4.5079e+01	2.0839e+01	1.9743e-03	2.2861e-06
530550	 4.5078e+01	2.0839e+01	1.9703e-03	2.2861e-06
530575	 4.5078e+01	2.0840e+01	1.9176e-03	2.2861e-06
530600	 4.5075e+01	2.0839e+01	1.9100e-03	2.2861e-06
530625	 4.5073e+01	2.0837e+01	1.7361e-03	2.2861e-06
530650	 4.5071e+01	2.0836e+01	1.7099e-03	2.2861e-06
530675	 4.5067e+01	2.0832e+01	1.6872e-03	2.2861e-06
530700	 4.5066e+01	2.0830e+01	1.6160e-03	2.2861e-06
530725	 4.5063e+01	2.0828e+01	1.5380e-03	2.2861e-06
530750	 4.5062e+01	2.0828e+01	1.4648e-03	2.2861e-06
530775	 4.5059e+01	2.0825e+01	1.3055e-03	2.2861e-06
530800	 4.5058e+01	2.0824e+01	1.3228e-03	2.2861e-06
530825	 4.5058e+01	2.0824e+01	1.1882e-03	2.2861e-06
530850	 4.5057e+01	2.0822e+01	1.2150e-03	2.2861e-06
530875	 4.5056e+01	2.0822e+01	1.2373e-03	2.2861e-06
530900	 4.5054e+01	2.0821e+01	1.2535e-03	2.2861e-06
530925	 4.5053e+01	2.0821e+01	1.2415e-03	2.2861e-06
530950	 4.5052e+01	2.2325e+01	1.2756e-03	2.2861e-06
530975	 4.5052e+01	2.4040e+01	1.2757e-03	2.2861e-06
531000	 4.5051e+01	2.5040e+01	1.2550e-03	2.2861e-06
531025	 4.5049e+01	2.4996e+01	1.2768e-03	2.2861e-06
531050	 4.5046e+01	2.5388e+01	1.2015e-03	2.2861e-06
531075	 4.5031e+01	2.4220e+01	1.0783e-03	2.2861e-06
531100	 4.5031e+01	2.4437e+01	1.1524e-03	2.2861e-06
531125	 4.5030e+01	2.4048e+01	1.1785e-03	2.2861e-06
531150	 4.5029e+01	2.3696e+01	1.2568e-03	2.2861e-06
531175	 4.5027e+01	2.3389e+01	1.3876e-03	2.2861e-06
531200	 4.5026e+01	2.2613e+01	1.4992e-03	2.2861e-06
531225	 4.5025e+01	2.0800e+01	1.6869e-03	2.2861e-06
531250	 4.5017e+01	2.0793e+01	1.6911e-03	2.2861e-06
531275	 4.5016e+01	2.0795e+01	1.8039e-03	2.2861e-06
531300	 4.5016e+01	2.0795e+01	1.9236e-03	2.2861e-06
531325	 4.5016e+01	2.0794e+01	2.0950e-03	2.2861e-06
531350	 4.5016e+01	2.0794e+01	2.2341e-03	2.2861e-06
531375	 4.5013e+01	2.0791e+01	2.2397e-03	2.2861e-06
531400	 4.5011e+01	2.0790e+01	2.2734e-03	2.2861e-06
531425	 4.5010e+01	2.0790e+01	2.2740e-03	2.2861e-06
531450	 4.5010e+01	2.0791e+01	2.3039e-03	2.2861e-06
531475	 4.5011e+01	2.0791e+01	2.3225e-03	2.2861e-06
531500	 4.5010e+01	2.0791e+01	2.3285e-03	2.2861e-06
531525	 4.5010e+01	2.0791e+01	2.3327e-03	2.2861e-06
531550	 4.5009e+01	2.0789e+01	2.3698e-03	2.2861e-06
531575	 4.5007e+01	2.0787e+01	2.3651e-03	2.2861e-06
531600	 4.5005e+01	2.0785e+01	2.3251e-03	2.2861e-06
531625	 4.5005e+01	2.0785e+01	2.3268e-03	2.2861e-06
531650	 4.5005e+01	2.0785e+01	2.2696e-03	2.2861e-06
531675	 4.5003e+01	2.0784e+01	2.2223e-03	2.2861e-06
531700	 4.4998e+01	2.0782e+01	2.1159e-03	2.2861e-06
531725	 4.4998e+01	2.0783e+01	1.9519e-03	2.2861e-06
531750	 4.4997e+01	2.0782e+01	1.7073e-03	2.2861e-06
531775	 4.4997e+01	2.2434e+01	1.4849e-03	2.2861e-06
531800	 4.4997e+01	2.7403e+01	1.3258e-03	2.2861e-06
531825	 4.4997e+01	2.8847e+01	1.3275e-03	2.2861e-06
531850	 4.4996e+01	3.0894e+01	1.3372e-03	2.2861e-06
531875	 4.4995e+01	3.1738e+01	1.3293e-03	2.2861e-06
531900	 4.4994e+01	3.3555e+01	1.3798e-03	2.2861e-06
531925	 4.4991e+01	3.4390e+01	1.4250e-03	2.2861e-06
531950	 4.4990e+01	3.4310e+01	1.4170e-03	2.2861e-06
531975	 4.4989e+01	3.4304e+01	1.4207e-03	2.2861e-06
532000	 4.4988e+01	3.3911e+01	1.4133e-03	2.2861e-06
532025	 4.4979e+01	3.3626e+01	1.4051e-03	2.2861e-06
532050	 4.4978e+01	3.3199e+01	1.4416e-03	2.2861e-06
532075	 4.4978e+01	3.2432e+01	1.5467e-03	2.2861e-06
532100	 4.4978e+01	3.1623e+01	1.6783e-03	2.2861e-06
532125	 4.4978e+01	2.8779e+01	2.0222e-03	2.2861e-06
532150	 4.4978e+01	3.0805e+01	1.9394e-03	2.2861e-06
532175	 4.4979e+01	3.0418e+01	2.0752e-03	2.2861e-06
532200	 4.4976e+01	2.9125e+01	2.1852e-03	2.2861e-06
532225	 4.4971e+01	2.7381e+01	2.2649e-03	2.2861e-06
532250	 4.4971e+01	2.2656e+01	2.4747e-03	2.2861e-06
532275	 4.4971e+01	2.1727e+01	2.6557e-03	2.2861e-06
532300	 4.4970e+01	2.0763e+01	2.7900e-03	2.2861e-06
532325	 4.4970e+01	2.0762e+01	2.8885e-03	2.2861e-06
532350	 4.4969e+01	2.0762e+01	2.8881e-03	2.2861e-06
532375	 4.4967e+01	2.0760e+01	2.9329e-03	2.2861e-06
532400	 4.4965e+01	2.0759e+01	2.8739e-03	2.2861e-06
532425	 4.4963e+01	2.0757e+01	2.7289e-03	2.2861e-06
532450	 4.4961e+01	2.0756e+01	2.8554e-03	2.2861e-06
532475	 4.4960e+01	2.0755e+01	2.7630e-03	2.2861e-06
532500	 4.4957e+01	2.0753e+01	2.6308e-03	2.2861e-06
532525	 4.4956e+01	2.0751e+01	2.5879e-03	2.2861e-06
532550	 4.4955e+01	2.0751e+01	2.5902e-03	2.2861e-06
532575	 4.4954e+01	2.0750e+01	2.5038e-03	2.2861e-06
532600	 4.4943e+01	2.0741e+01	2.2297e-03	2.2861e-06
532625	 4.4944e+01	2.9498e+01	1.6120e-03	2.2861e-06
532650	 4.4942e+01	2.9720e+01	1.5708e-03	2.2861e-06
532675	 4.4942e+01	3.1851e+01	1.5526e-03	2.2861e-06
532700	 4.4942e+01	3.5425e+01	1.4543e-03	2.2861e-06
532725	 4.4942e+01	3.7218e+01	1.3426e-03	2.2861e-06
532750	 4.4942e+01	3.9503e+01	1.4889e-03	2.2861e-06
532775	 4.4941e+01	3.8836e+01	1.5456e-03	2.2861e-06
532800	 4.4941e+01	3.5656e+01	1.5539e-03	2.2861e-06
532825	 4.4941e+01	3.4241e+01	2.1015e-03	2.2861e-06
532850	 4.4940e+01	2.9618e+01	2.3817e-03	2.2861e-06
532875	 4.4940e+01	2.9388e+01	2.5031e-03	2.2861e-06
532900	 4.4939e+01	3.0826e+01	2.7479e-03	2.2861e-06
532925	 4.4938e+01	3.0975e+01	2.8623e-03	2.2861e-06
532950	 4.4936e+01	3.1243e+01	2.9557e-03	2.2861e-06
532975	 4.4934e+01	3.0420e+01	3.1885e-03	2.2861e-06
533000	 4.4933e+01	3.0676e+01	3.2109e-03	2.2861e-06
533025	 4.4933e+01	3.0267e+01	3.2755e-03	2.2861e-06
